,,values
0,1983-10-08,-0.22262541807373876
0,1983-10-18,-0.16658837312076177
0,1983-10-28,-0.04724746297584336
0,1983-11-07,-0.0845976745062261
0,1983-11-17,-0.2021678972191962
0,1983-11-27,-0.160643888940773
0,1983-12-07,-0.06895741850681833
0,1983-12-17,-0.008894344609852835
0,1983-12-27,0.010164934982061558
0,1984-01-11,0.17612238909518213
0,1984-01-21,0.14328254134965396
0,1984-01-31,0.40703162788676045
0,1984-02-10,0.33261955496625073
0,1984-02-20,0.21550619548018266
0,1984-03-02,0.16077463621325394
0,1984-03-12,0.4624033853710334
0,1984-03-22,0.5766514220738422
0,1984-04-01,0.4014851703833908
0,1984-04-11,0.22858713883487544
0,1984-04-21,0.15316271053231223
0,1984-05-01,0.04785453225013975
0,1984-05-11,0.5217078648068204
0,1984-05-21,0.32750681676990867
0,1984-05-31,0.2844888897405087
0,1984-06-10,0.04759589667061167
0,1984-06-20,0.12969434779824363
0,1984-06-30,0.1513997824285117
0,1984-07-10,0.13931823235986981
0,1984-07-20,0.2419388197833402
0,1984-07-30,0.28787964402222316
0,1984-08-09,0.19269796254247493
0,1984-08-19,0.22669305063200462
0,1984-08-29,0.14539891377987302
0,1984-09-08,0.08353110202403136
0,1984-09-18,0.2802215122636205
0,1984-09-28,0.30332162915201655
0,1984-10-08,0.03962817458391604
0,1984-10-18,-0.16518845966201778
0,1984-10-28,-0.07556297078267712
0,1984-11-07,-0.27353916317657817
0,1984-11-17,-0.03535288869355817
0,1984-11-27,0.012722148610528056
0,1984-12-07,0.1862220256612076
0,1984-12-17,-0.01858967170584994
0,1984-12-27,-0.07004615985271138
0,1985-01-11,-0.002173033440808886
0,1985-01-21,-0.0017829474905210817
0,1985-01-31,0.030099112139689018
0,1985-02-10,0.20759482644260205
0,1985-02-20,0.08219487179132448
0,1985-03-02,-0.08959427447501511
0,1985-03-12,-0.3661422124618193
0,1985-03-22,-0.5370870641753018
0,1985-04-01,-0.4433303122043499
0,1985-04-11,-0.1586374613599768
0,1985-04-21,-0.3117251760191648
0,1985-05-01,-0.26344442201700646
0,1985-05-11,-0.23847455172615048
0,1985-05-21,-0.2085358648381107
0,1985-05-31,-0.3046306991404843
0,1985-06-10,0.027612420903907774
0,1985-06-20,0.18576498646414025
0,1985-06-30,0.14176118795598572
0,1985-07-10,0.3724421704579597
0,1985-07-20,0.3517799402538447
0,1985-07-30,0.274903737347863
0,1985-08-09,0.09357747758318853
0,1985-08-19,0.055005487150885206
0,1985-08-29,0.03538977608538457
0,1985-09-08,-0.05943958809712699
0,1985-09-18,-0.24267701670978403
0,1985-09-28,-0.15315710335528013
0,1985-10-08,0.04339391219604547
0,1985-10-18,-0.1202329237623047
0,1985-10-28,-0.31245521484503097
0,1985-11-07,-0.32501625993047556
0,1985-11-17,-0.16675133571989148
0,1985-11-27,-0.037472738015186746
0,1985-12-07,-0.1108100778512877
0,1985-12-17,-0.11465011179166945
0,1985-12-27,0.20077724665836952
0,1986-01-11,0.27518760578612916
0,1986-01-21,0.2524867272217493
0,1986-01-31,0.4834878814714578
0,1986-02-10,0.4168033942455568
0,1986-02-20,0.44735942623239244
0,1986-03-02,0.5281813706909875
0,1986-03-12,0.6104465903892147
0,1986-03-22,0.5206869970158242
0,1986-04-01,0.5477590191772195
0,1986-04-11,0.28939045900440546
0,1986-04-21,0.39685488748134834
0,1986-05-01,0.23396336907483634
0,1986-05-11,0.20825429779122168
0,1986-05-21,0.1746267843518314
0,1986-05-31,0.36429210797043854
0,1986-06-10,0.24522337016696003
0,1986-06-20,0.016244666771834913
0,1986-06-30,0.20202855529101785
0,1986-07-10,0.044110176519049575
0,1986-07-20,0.07608201201467876
0,1986-07-30,0.12339575508745133
0,1986-08-09,0.2671342055755894
0,1986-08-19,0.38055539218488177
0,1986-08-29,0.4836968608075008
0,1986-09-08,0.5628601769847289
0,1986-09-18,0.644242431731249
0,1986-09-28,0.3874607018541584
0,1986-10-08,0.4239047466036368
0,1986-10-18,0.6298144831656591
0,1986-10-28,0.48370707633279353
0,1986-11-07,0.568874102238723
0,1986-11-17,0.5794832859344251
0,1986-11-27,0.396561899077051
0,1986-12-07,0.28435584333995534
0,1986-12-17,0.3005253648769316
0,1986-12-27,0.34367048186047483
0,1987-01-11,0.3006520726193239
0,1987-01-21,0.22849359304805367
0,1987-01-31,0.08299619645168287
0,1987-02-10,0.18923375041738325
0,1987-02-20,-0.008911442338764205
0,1987-03-02,0.008900012485332806
0,1987-03-12,0.09065296411987904
0,1987-03-22,0.0216232561805019
0,1987-04-01,0.013921954172407002
0,1987-04-11,0.005683024212518511
0,1987-04-21,-0.030243350220390916
0,1987-05-01,-0.00601660004815812
0,1987-05-11,0.044933868972655354
0,1987-05-21,-0.17424049620149867
0,1987-05-31,-0.41395484502804997
0,1987-06-10,-0.45508640070980494
0,1987-06-20,-0.6040553471263582
0,1987-06-30,-0.460881021432057
0,1987-07-10,-0.6708760804277187
0,1987-07-20,-0.6422088140076775
0,1987-07-30,-0.4475043898174083
0,1987-08-09,-0.6622407473049251
0,1987-08-19,-0.5155868521705207
0,1987-08-29,-0.37533772309903723
0,1987-09-08,-0.13683590193290177
0,1987-09-18,-0.2691515425634202
0,1987-09-28,-0.34011234269107665
0,1987-10-08,-0.22894351735348462
0,1987-10-18,-0.16793906659496602
0,1987-10-28,0.016791305072447877
0,1987-11-07,0.022597760535801446
0,1987-11-17,0.04983408607627354
0,1987-11-27,0.03617382622890125
0,1987-12-07,-0.269373978024863
0,1987-12-17,-0.34606958256594555
0,1987-12-27,-0.42184505258045357
0,1988-01-11,-0.43441688857030086
0,1988-01-21,-0.3090456835448267
0,1988-01-31,-0.3478484583442083
0,1988-02-10,-0.28401073730858095
0,1988-02-20,-0.15354443710093804
0,1988-03-02,-0.21109591832798233
0,1988-03-12,-0.037918374858898096
0,1988-03-22,-0.08446170543841504
0,1988-04-01,-0.12489858588404056
0,1988-04-11,-0.11527448560775513
0,1988-04-21,-0.033687566593235706
0,1988-05-01,-0.09534153860915853
0,1988-05-11,-0.12924430503492795
0,1988-05-21,-0.07528911379550762
0,1988-05-31,-0.2627392396114747
0,1988-06-10,-0.385875462849836
0,1988-06-20,-0.2298326086139078
0,1988-06-30,-0.3074028048963637
0,1988-07-10,-0.3825944047183121
0,1988-07-20,0.09447846888863012
0,1988-07-30,0.055233271077874964
0,1988-08-09,-0.07817104170155327
0,1988-08-19,-0.03129982582262952
0,1988-08-29,-0.010530107839134243
0,1988-09-08,-0.02969440457214733
0,1988-09-18,-0.2171815418808532
0,1988-09-28,-0.3712537366959054
0,1988-10-08,-0.3338595610456671
0,1988-10-18,-0.05115445709436118
0,1988-10-28,0.10280472618966244
0,1988-11-07,0.048597958872137796
0,1988-11-17,-0.14327806398760445
0,1988-11-27,-0.3158490647378586
0,1988-12-07,0.03912169142159885
0,1988-12-17,0.08656132330153377
0,1988-12-27,-0.13836821407270353
0,1989-01-11,-0.5421328182343848
0,1989-01-21,-0.5780608701112315
0,1989-01-31,-0.5166944355178754
0,1989-02-10,-0.5030476244797484
0,1989-02-20,-0.42503284178281714
0,1989-03-02,-0.2164359644905361
0,1989-03-12,-0.18776728941047746
0,1989-03-22,0.042392225715762455
0,1989-04-01,0.23504451844449256
0,1989-04-11,0.2639246895571017
0,1989-04-21,0.3292685839153784
0,1989-05-01,0.3878332930696727
0,1989-05-11,0.35192644847806315
0,1989-05-21,0.060666304827745675
0,1989-05-31,0.035148645700878035
0,1989-06-10,0.15249933082767764
0,1989-06-20,0.152416063263146
0,1989-06-30,0.11257291166285352
0,1989-07-10,0.13529152270613065
0,1989-07-20,-0.19678964133238355
0,1989-07-30,-0.20579526815603214
0,1989-08-09,0.02234981865566941
0,1989-08-19,-0.008268623265896773
0,1989-08-29,0.0727821859678654
0,1989-09-08,-0.02175081142321644
0,1989-09-18,0.07957036198040392
0,1989-09-28,0.13831227530601603
0,1989-10-08,0.26975088532578284
0,1989-10-18,0.24362754939595122
0,1989-10-28,0.09910395889035196
0,1989-11-07,0.06881904691221877
0,1989-11-17,0.2704351605649402
0,1989-11-27,0.2822686415738187
0,1989-12-07,0.3255454400172592
0,1989-12-17,0.4342947155929867
0,1989-12-27,0.7402445294056941
0,1990-01-11,0.3869688593439372
0,1990-01-21,0.2268950302799429
0,1990-01-31,0.11879335686068648
0,1990-02-10,-0.155786879164995
0,1990-02-20,-0.36513445058682603
0,1990-03-02,-0.21165575051598526
0,1990-03-12,-0.2944063155281592
0,1990-03-22,-0.04094676187114782
0,1990-04-01,0.045088408121299245
0,1990-04-11,0.259463205822173
0,1990-04-21,0.3066768227483072
0,1990-05-01,0.46321659624594924
0,1990-05-11,0.3639652698178839
0,1990-05-21,0.23468483509040713
0,1990-05-31,0.13495473629107937
0,1990-06-10,0.28120156243387695
0,1990-06-20,-0.03609707401343887
0,1990-06-30,0.14022778384949466
0,1990-07-10,0.27913771705872586
0,1990-07-20,0.29791013897242224
0,1990-07-30,0.3439210485604885
0,1990-08-09,0.4960646743273314
0,1990-08-19,0.359435178366887
0,1990-08-29,0.2698241583508092
0,1990-09-08,0.29288606124580324
0,1990-09-18,0.3537014759600223
0,1990-09-28,0.5026459815526256
0,1990-10-08,0.24908947414729118
0,1990-10-18,0.22054611705263985
0,1990-10-28,0.3617138712499146
0,1990-11-07,0.3287873860632185
0,1990-11-17,0.24862662287371803
0,1990-11-27,0.044795369845680735
0,1990-12-07,0.10962018359076
0,1990-12-17,-0.053327031176908075
0,1990-12-27,-0.13147491090179228
0,1991-01-11,-0.029624059131582503
0,1991-01-21,0.2200560902008586
0,1991-01-31,0.23616532714406074
0,1991-02-10,0.3335172424907023
0,1991-02-20,0.3510776401664337
0,1991-03-02,0.429912119928071
0,1991-03-12,0.24478024094409795
0,1991-03-22,0.09301252510458968
0,1991-04-01,0.04691522063464313
0,1991-04-11,0.06962277201663761
0,1991-04-21,0.056217200445881736
0,1991-05-01,0.01947232669537037
0,1991-05-11,-0.060298746298473704
0,1991-05-21,-0.13163075605707047
0,1991-05-31,-0.18337803660137253
0,1991-06-10,-0.0754173755081959
0,1991-06-20,-0.06986518310566091
0,1991-06-30,-0.012361533676661677
0,1991-07-10,0.010777465287837374
0,1991-07-20,-0.01911625895271001
0,1991-07-30,-0.08841547586838697
0,1991-08-09,-0.24797247662059885
0,1991-08-19,-0.049973678556503476
0,1991-08-29,0.018156364524126566
0,1991-09-08,0.0647344630695714
0,1991-09-18,0.13517643365501666
0,1991-09-28,0.279805974325648
0,1991-10-08,0.2809459911014226
0,1991-10-18,0.5159689869423438
0,1991-10-28,0.42118826475705623
0,1991-11-07,0.5748308089648729
0,1991-11-17,0.6234205337335101
0,1991-11-27,0.5637951423857076
0,1991-12-07,0.4295254168819823
0,1991-12-17,0.34516222576147526
0,1991-12-27,0.13683490972624104
0,1992-01-11,0.0885070642823537
0,1992-01-21,0.2138346262315297
0,1992-01-31,0.16439003279000922
0,1992-02-10,0.005642719396131216
0,1992-02-20,0.05827494833588928
0,1992-03-02,0.27825769483302887
0,1992-03-12,0.2139501990159247
0,1992-03-22,0.20121546359820636
0,1992-04-01,0.31457828762710827
0,1992-04-11,0.3449308988697601
0,1992-04-21,0.40812984092782695
0,1992-05-01,0.41259136552500997
0,1992-05-11,0.431563625969605
0,1992-05-21,0.7894976834185639
0,1992-05-31,1.0373494141225466
0,1992-06-10,0.8280804923347169
0,1992-06-20,0.6395225055710396
0,1992-06-30,0.7909779461323007
0,1992-07-10,0.5788865737013257
0,1992-07-20,0.798283335913237
0,1992-07-30,0.6476915055472262
0,1992-08-09,0.5621055347927094
0,1992-08-19,0.7266543751580943
0,1992-08-29,0.6179878425037545
0,1992-09-08,0.5458284615244017
0,1992-09-18,0.4243016691357707
0,1992-09-28,0.507693921470669
0,1992-10-08,0.48002241651085953
0,1992-10-18,0.5481754775729684
0,1992-10-28,0.4898499825665014
0,1992-11-07,0.514045209836992
0,1992-11-17,0.6134254464882887
0,1992-11-27,0.5996101776060963
0,1992-12-07,0.40230989592513616
0,1992-12-17,0.13157228751190528
0,1992-12-27,0.11975344331556756
0,1993-01-11,0.14713150364820368
0,1993-01-21,0.012578613855346607
0,1993-01-31,0.15324269896591933
0,1993-02-10,0.17604299295528245
0,1993-02-20,0.10124095892663074
0,1993-03-02,0.1220714580183154
0,1993-03-12,0.2463804663422584
0,1993-03-22,0.3011811393571695
0,1993-04-01,0.32160191073635014
0,1993-04-11,0.3122588700036538
0,1993-04-21,0.4444550712863796
0,1993-05-01,0.3598024061346328
0,1993-05-11,0.34339564821777246
0,1993-05-21,0.15722164618295836
0,1993-05-31,0.3690544046106839
0,1993-06-10,0.3611942414744943
0,1993-06-20,0.32555751824019136
0,1993-06-30,0.25607104552116683
0,1993-07-10,0.05785925707955749
0,1993-07-20,-0.07541623729963637
0,1993-07-30,0.05554778127473826
0,1993-08-09,0.1168559980256139
0,1993-08-19,-0.01800132569382899
0,1993-08-29,-0.3570559059767465
0,1993-09-08,-0.23379908818277448
0,1993-09-18,-0.08171890548896892
0,1993-09-28,-0.07083062364848496
0,1993-10-08,0.35713110869946857
0,1993-10-18,0.4042167529881707
0,1993-10-28,0.4012092187447238
0,1993-11-07,0.4046622423074573
0,1993-11-17,0.3183433155231704
0,1993-11-27,0.37129145395970964
0,1993-12-07,0.18576001443778178
0,1993-12-17,0.046675509449222316
0,1993-12-27,0.07222237472254506
0,1994-01-11,0.38687934614106306
0,1994-01-21,0.4039038399202059
0,1994-01-31,0.2600502945769904
0,1994-02-10,0.14893632609074917
0,1994-02-20,0.014228200860820286
0,1994-03-02,0.19109414267375585
0,1994-03-12,0.33901027202200584
0,1994-03-22,0.12239214727202737
0,1994-04-01,0.2674588836280296
0,1994-04-11,0.1511494733357337
0,1994-04-21,0.17720191498160848
0,1994-05-01,0.039408646541062
0,1994-05-11,0.15984440290673926
0,1994-05-21,0.0007779096041731051
0,1994-05-31,-0.08821133842567304
0,1994-06-10,-0.11995678470573842
0,1994-06-20,0.12447975148632479
0,1994-06-30,0.012170530661097991
0,1994-07-10,0.027828430243773454
0,1994-07-20,0.09204065231844606
0,1994-07-30,0.24897849218384654
0,1994-08-09,0.4038309013134564
0,1994-08-19,0.5036996204387452
0,1994-08-29,0.4891389675893921
0,1994-09-08,0.3644431163615197
0,1994-09-18,0.28649783364982767
0,1994-09-28,0.32133621539780804
0,1994-10-08,0.5259273365589165
0,1994-10-18,0.20123435982848745
0,1994-10-28,0.16141564393103575
0,1994-11-07,-0.16318803572643933
0,1994-11-17,-0.4003771702374626
0,1994-11-27,-0.4901911669093118
0,1994-12-07,-0.4752888325941605
0,1994-12-17,-0.6322916503982695
0,1994-12-27,-0.426563311814141
0,1995-01-11,-0.4678479006767992
0,1995-01-21,-0.4724122620506733
0,1995-01-31,-0.12366731670954424
0,1995-02-10,-0.04142825609349323
0,1995-02-20,-0.19120366671653832
0,1995-03-02,0.14085471358442575
0,1995-03-12,0.28390721650911366
0,1995-03-22,0.07800814196135354
0,1995-04-01,0.09446821991303833
0,1995-04-11,0.044953511392512954
0,1995-04-21,-0.10806139822641801
0,1995-05-01,0.1326472656286591
0,1995-05-11,-0.038542999462815974
0,1995-05-21,-0.023960722477847817
0,1995-05-31,-0.03228341791997846
0,1995-06-10,-0.15595164863112207
0,1995-06-20,-0.26611700512242487
0,1995-06-30,0.03816322104616332
0,1995-07-10,0.33259104422574703
0,1995-07-20,0.2746338483289752
0,1995-07-30,0.02169631573598765
0,1995-08-09,-0.10145225864596016
0,1995-08-19,-0.19557329709338667
0,1995-08-29,-0.10509321171768271
0,1995-09-08,0.01592934767866091
0,1995-09-18,0.3952832095747132
0,1995-09-28,0.47602618265743113
0,1995-10-08,0.19310177399558498
0,1995-10-18,-0.022405732947289442
0,1995-10-28,0.0940244852734525
0,1995-11-07,0.1523176189245146
0,1995-11-17,0.3810006457189159
0,1995-11-27,0.4935839883400875
0,1995-12-07,0.6121850333844588
0,1995-12-17,0.60980479734911
0,1995-12-27,0.631188502629802
0,1996-01-11,0.5873609747387444
0,1996-01-21,0.5539779192005819
0,1996-01-31,0.3450585702077064
0,1996-02-10,0.5630530866047909
0,1996-02-20,0.30712451115050104
0,1996-03-02,0.09497047767729407
0,1996-03-12,0.24900686193549587
0,1996-03-22,0.32262518737558576
0,1996-04-01,0.43909569326934744
0,1996-04-11,0.6362493983866585
0,1996-04-21,0.5658533654983436
0,1996-05-01,0.6788683113005057
0,1996-05-11,0.9061635667085827
0,1996-05-21,0.8109952526535651
0,1996-05-31,0.7408979158015476
0,1996-06-10,0.9008862975390549
0,1996-06-20,0.569595994412868
0,1996-06-30,0.5147479885286835
0,1996-07-10,0.5422668685746629
0,1996-07-20,0.41819760157926966
0,1996-07-30,0.5516332288044319
0,1996-08-09,0.4173172297403441
0,1996-08-19,0.4767427255333896
0,1996-08-29,0.5317501373241155
0,1996-09-08,0.4201881983667566
0,1996-09-18,0.09106530198746197
0,1996-09-28,0.193525905295467
0,1996-10-08,0.42140625573012497
0,1996-10-18,0.32482530498642553
0,1996-10-28,0.13948471276848876
0,1996-11-07,0.18250354434483793
0,1996-11-17,0.3558690023806129
0,1996-11-27,0.43925146710654545
0,1996-12-07,0.26526339338650595
0,1996-12-17,0.12446415354627967
0,1996-12-27,0.2532924222687007
0,1997-01-11,0.3499538326201367
0,1997-01-21,0.36343487972502486
0,1997-01-31,0.31590699174866005
0,1997-02-10,0.445501507001151
0,1997-02-20,0.5111309298705595
0,1997-03-02,0.584311381194414
0,1997-03-12,0.46728703833094154
0,1997-03-22,0.5955744110367822
0,1997-04-01,0.48250665945847354
0,1997-04-11,0.5308257803559789
0,1997-04-21,0.8113194898027553
0,1997-05-01,0.7907021781247368
0,1997-05-11,0.9418330240770059
0,1997-05-21,1.1291353490894034
0,1997-05-31,1.3553726021980577
0,1997-06-10,1.126840830543782
0,1997-06-20,0.9204324154401722
0,1997-06-30,0.7392547238751828
0,1997-07-10,0.7198222349508271
0,1997-07-20,0.8369204855527954
0,1997-07-30,0.7376254897175484
0,1997-08-09,0.783309055954461
0,1997-08-19,0.5706672277659648
0,1997-08-29,0.658177863486346
0,1997-09-08,0.645759669536777
0,1997-09-18,0.4506187920232882
0,1997-09-28,0.42212014929007924
0,1997-10-08,0.1945426651103961
0,1997-10-18,0.15075404536953863
0,1997-10-28,0.25509523030444514
0,1997-11-07,0.3726701698933969
0,1997-11-17,0.2829884250424019
0,1997-11-27,0.15302287600999312
0,1997-12-07,0.0378076565021146
0,1997-12-17,-0.08917354464439985
0,1997-12-27,0.001308633444461169
0,1998-01-11,-0.09175320832517811
0,1998-01-21,-0.14677700487625023
0,1998-01-31,-0.09480426880295069
0,1998-02-10,-0.14887881397444636
0,1998-02-20,-0.20048505211700954
0,1998-03-02,-0.11445063820212521
0,1998-03-12,0.07585997225597237
0,1998-03-22,0.1854125718622343
0,1998-04-01,-0.07574429044290362
0,1998-04-11,-0.24633204557302182
0,1998-04-21,-0.19109579423407583
0,1998-05-01,-0.2799825756690292
0,1998-05-11,-0.4374708407710829
0,1998-05-21,-0.7100973722249628
0,1998-05-31,-0.6546210263773026
0,1998-06-10,-0.3929094366399414
0,1998-06-20,-0.6267857497490172
0,1998-06-30,-0.6268092999567237
0,1998-07-10,-0.5568465876447423
0,1998-07-20,-0.37350609540421437
0,1998-07-30,-0.14184939295125254
0,1998-08-09,-0.1709966099838301
0,1998-08-19,-0.1530201160319283
0,1998-08-29,-0.21714898962433393
0,1998-09-08,-0.2007521203643033
0,1998-09-18,-0.4195672625931623
0,1998-09-28,-0.3665754948678643
0,1998-10-08,-0.5013483121634582
0,1998-10-18,-0.6390204676014246
0,1998-10-28,-0.4286135886922451
0,1998-11-07,-0.32141578354794
0,1998-11-17,-0.21194515950180814
0,1998-11-27,-0.4640126021667378
0,1998-12-07,-0.7672025652793042
0,1998-12-17,-0.804486777033037
0,1998-12-27,-0.7952434425415214
0,1999-01-11,-0.484960051140765
0,1999-01-21,-0.36959864964800426
0,1999-01-31,-0.6818670971322764
0,1999-02-10,-0.753982101649627
0,1999-02-20,-0.8191010000376375
0,1999-03-02,-0.812691403009428
0,1999-03-12,-0.8373172765515509
0,1999-03-22,-0.9245967763258092
0,1999-04-01,-0.9836035740601656
0,1999-04-11,-1.032742167292582
0,1999-04-21,-0.7841644105250403
0,1999-05-01,-0.8034905966446804
0,1999-05-11,-0.9482062176664143
0,1999-05-21,-0.9869651306615542
0,1999-05-31,-0.8799634340525141
0,1999-06-10,-0.9167334191847545
0,1999-06-20,-0.8496437085202864
0,1999-06-30,-1.094965174497853
0,1999-07-10,-1.0129091657517733
0,1999-07-20,-1.1958195924255735
0,1999-07-30,-1.1367244003573949
0,1999-08-09,-0.8449552283904339
0,1999-08-19,-0.7584502162413276
0,1999-08-29,-0.7411228478570776
0,1999-09-08,-0.8985621910441591
0,1999-09-18,-0.9367542782859695
0,1999-09-28,-0.9226446469142788
0,1999-10-08,-0.760445708453674
0,1999-10-18,-0.6336736864768566
0,1999-10-28,-0.6075059683733693
0,1999-11-07,-0.5975655841884255
0,1999-11-17,-0.5208416912861772
0,1999-11-27,-0.6915495653091125
0,1999-12-07,-0.8869377062028848
0,1999-12-17,-0.804908669991165
0,1999-12-27,-0.5620695216761425
0,2000-01-11,-0.6273750700354149
0,2000-01-21,-0.6393278085080859
0,2000-01-31,-0.669662415888575
0,2000-02-10,-0.5253734189157766
