,,value
0,1979-09-06,0.06411404607670101
0,1979-09-07,0.11770748992029534
0,1979-09-08,0.13796663054533606
0,1979-09-09,0.1280190717858242
0,1979-09-10,0.09045366418369981
0,1979-09-11,0.024701726694636654
0,1979-09-12,-0.060388170861743855
0,1979-09-13,-0.14539706311166825
0,1979-09-14,-0.2111766495353055
0,1979-09-15,-0.2418362755163066
0,1979-09-16,-0.19352514475321397
0,1979-09-17,-0.07691261112652302
0,1979-09-18,0.04755362412854749
0,1979-09-19,0.11816692845111068
0,1979-09-20,0.07239305653193397
0,1979-09-21,-0.07356682547067096
0,1979-09-22,-0.24872511817436818
0,1979-09-23,-0.42749435275367387
0,1979-09-24,-0.5862394523349629
0,1979-09-25,-0.7026207998212278
0,1979-09-26,-0.7170611786311609
0,1979-09-27,-0.6247002080869496
0,1979-09-28,-0.4765290363246905
0,1979-09-29,-0.3249687475952027
0,1979-09-30,-0.221594138869089
0,1979-10-01,-0.16915197785693728
0,1979-10-02,-0.1462869066261278
0,1979-10-03,-0.1679555381421735
0,1979-10-04,-0.25004252097186475
0,1979-10-05,-0.4080153577718991
0,1979-10-06,-0.5834306016841492
0,1979-10-07,-0.7159031898442566
0,1979-10-08,-0.817722769841448
0,1979-10-09,-0.901080954506978
0,1979-10-10,-0.9757644445828274
0,1979-10-11,-1.0276508287547494
0,1979-10-12,-1.0328696709903544
0,1979-10-13,-0.9835925609626998
0,1979-10-14,-0.8722841832847339
0,1979-10-15,-0.6883658759747814
0,1979-10-16,-0.510685939928776
0,1979-10-17,-0.40152889495294736
0,1979-10-18,-0.3236711386318451
0,1979-10-19,-0.24018056958159456
0,1979-10-20,-0.11252667381224099
0,1979-10-21,-0.012166578484500312
0,1979-10-22,-0.007034568479233391
0,1979-10-23,-0.052354845468829354
0,1979-10-24,-0.10373117404473063
0,1979-10-25,-0.11626204828724275
0,1979-10-26,-0.11541007054481778
0,1979-10-27,-0.139318597767177
0,1979-10-28,-0.16126323235129406
0,1979-10-29,-0.15421539631912892
0,1979-10-30,-0.09098995296665566
0,1979-10-31,-0.015440259242159728
0,1979-11-01,0.028646916583324803
0,1979-11-02,0.06987518705765276
0,1979-11-03,0.13521678291044092
0,1979-11-04,0.25126946293219105
0,1979-11-05,0.37172706376455594
0,1979-11-06,0.44166303380821204
0,1979-11-07,0.4777550204968372
0,1979-11-08,0.4960882813405732
0,1979-11-09,0.5118242847170211
0,1979-11-10,0.5011640623228902
0,1979-11-11,0.4485954535736754
0,1979-11-12,0.38467931962700785
0,1979-11-13,0.3410667765109963
0,1979-11-14,0.3481120953974558
0,1979-11-15,0.44227431937300143
0,1979-11-16,0.5938784920189603
0,1979-11-17,0.7353130556706098
0,1979-11-18,0.7996241850288488
0,1979-11-19,0.7189613122887328
0,1979-11-20,0.5693230835135366
0,1979-11-21,0.4388085861555032
0,1979-11-22,0.27903601613377615
0,1979-11-23,0.041081614126986556
0,1979-11-24,-0.3238359812289652
0,1979-11-25,-0.6963741985421312
0,1979-11-26,-0.9361880451564655
0,1979-11-27,-1.0602850033275368
0,1979-11-28,-1.0845295975576585
0,1979-11-29,-1.027173870290227
0,1979-11-30,-0.8898639100137499
0,1979-12-01,-0.6840055941226172
0,1979-12-02,-0.4367679268352414
0,1979-12-03,-0.17724843359447448
0,1979-12-04,0.06531037044242341
0,1979-12-05,0.21654731941155053
0,1979-12-06,0.24310143699222295
0,1979-12-07,0.17602743810278323
0,1979-12-08,0.04666880316270561
0,1979-12-09,-0.11304929047975645
0,1979-12-10,-0.2516795104847085
0,1979-12-11,-0.35001362271115516
0,1979-12-12,-0.4243707522099611
0,1979-12-13,-0.48980731855467036
0,1979-12-14,-0.5621433556514613
0,1979-12-15,-0.6048149843538746
0,1979-12-16,-0.5872467540157065
0,1979-12-17,-0.5330069495588621
0,1979-12-18,-0.4657251565162593
0,1979-12-19,-0.40764522316780866
0,1979-12-20,-0.393584747409226
0,1979-12-21,-0.41966531621660413
0,1979-12-22,-0.4489076127654223
0,1979-12-23,-0.44380425786581357
0,1979-12-24,-0.3652287256073727
0,1979-12-25,-0.2547790832461105
0,1979-12-26,-0.16825741321607127
0,1979-12-27,-0.09043059394793017
0,1979-12-28,-0.006330253420368099
0,1979-12-29,0.10041417275820748
0,1979-12-30,0.17438799830052734
0,1979-12-31,0.17768784108337063
0,1980-01-01,0.16707119822359098
0,1980-01-02,0.12201718864322925
0,1980-01-03,0.1266178717249069
0,1980-01-04,0.12911594255662726
0,1980-01-05,0.11894194410158357
0,1980-01-06,0.11122199951881515
0,1980-01-07,0.11901398494775414
0,1980-01-08,0.15752648341410083
0,1980-01-09,0.19666736563424644
0,1980-01-10,0.21167990506265003
0,1980-01-11,0.2250898248947694
0,1980-01-12,0.2583743532294069
0,1980-01-13,0.33355916360449306
0,1980-01-14,0.42953261640463264
0,1980-01-15,0.5059458552070597
0,1980-01-16,0.5582359729711921
0,1980-01-17,0.5803238940172774
0,1980-01-18,0.5663218250976262
0,1980-01-19,0.5524458119822219
0,1980-01-20,0.5505822891715915
0,1980-01-21,0.5206935807943355
0,1980-01-22,0.4221493635617878
0,1980-01-23,0.21410121289770723
0,1980-01-24,0.0018101705754461862
0,1980-01-25,-0.11904246959492298
0,1980-01-26,-0.20518584657023614
0,1980-01-27,-0.31229334937120035
0,1980-01-28,-0.4970290560924906
0,1980-01-29,-0.6947927084053543
0,1980-01-30,-0.8082749528411051
0,1980-01-31,-0.8445944739341191
0,1980-02-01,-0.8103615738276905
0,1980-02-02,-0.712775518305614
0,1980-02-03,-0.5713947698626382
0,1980-02-04,-0.4129667602311626
0,1980-02-05,-0.2541446331141805
0,1980-02-06,-0.10864995813837536
0,1980-02-07,0.00736525512831037
0,1980-02-08,0.05336299346552614
0,1980-02-09,0.014255276239745096
0,1980-02-10,-0.08458036254912864
0,1980-02-11,-0.21595085613608642
0,1980-02-12,-0.3535479576547575
0,1980-02-13,-0.45173380969442417
0,1980-02-14,-0.4964662076286981
0,1980-02-15,-0.5110904918906033
0,1980-02-16,-0.5185826731259429
0,1980-02-17,-0.5417248757776415
0,1980-02-18,-0.5476056228135281
0,1980-02-19,-0.5130600876705571
0,1980-02-20,-0.47589343090061725
0,1980-02-21,-0.4738054778869967
0,1980-02-22,-0.5447162040802647
0,1980-02-23,-0.6654304395608626
0,1980-02-24,-0.7966885999775316
0,1980-02-25,-0.9192774659104959
0,1980-02-26,-1.0133061616319503
0,1980-02-27,-1.0598257213529003
0,1980-02-28,-1.0478725549735834
0,1980-03-01,-0.9438088152047446
0,1980-03-02,-0.8419402201815356
0,1980-03-03,-0.6920630249546201
0,1980-03-04,-0.48449837686879826
0,1980-03-05,-0.2996262910592341
0,1980-03-06,-0.227803395774551
0,1980-03-07,-0.2003676207783465
0,1980-03-08,-0.15209482758802645
0,1980-03-09,-0.013559906911825664
0,1980-03-10,0.15122509206847307
0,1980-03-11,0.24661611542076334
0,1980-03-12,0.2940720853694467
0,1980-03-13,0.3158375154699314
0,1980-03-14,0.33525099702568023
0,1980-03-15,0.32047773040517896
0,1980-03-16,0.25042110513167737
0,1980-03-17,0.16194882138951713
0,1980-03-18,0.09120443419319986
0,1980-03-19,0.0754452640297147
0,1980-03-20,0.12603208374846098
0,1980-03-21,0.21221833339089352
0,1980-03-22,0.3080341335328162
0,1980-03-23,0.38548274762336354
0,1980-03-24,0.4184614194364184
0,1980-03-25,0.40844623513573647
0,1980-03-26,0.37300694171994087
0,1980-03-27,0.3093187365128103
0,1980-03-28,0.2137414368676414
0,1980-03-29,0.08305334090619237
0,1980-03-30,-0.016041162981353406
0,1980-03-31,-0.045406517968698434
0,1980-04-01,-0.052620452957013085
0,1980-04-02,-0.0837193445517033
0,1980-04-03,-0.18798790194170167
0,1980-04-04,-0.31923030300417704
0,1980-04-05,-0.40755047213480305
0,1980-04-06,-0.4657078243408832
0,1980-04-07,-0.5071294724980963
0,1980-04-08,-0.5463796059898908
0,1980-04-09,-0.5644584586363051
0,1980-04-10,-0.5425139809772447
0,1980-04-11,-0.49152784508651753
0,1980-04-12,-0.42268763451262237
0,1980-04-13,-0.3478640009112151
0,1980-04-14,-0.2925311323399768
0,1980-04-15,-0.26524195056021027
0,1980-04-16,-0.25544541765782125
0,1980-04-17,-0.25076099547006325
0,1980-04-18,-0.2392665795214004
0,1980-04-19,-0.22144135787488525
0,1980-04-20,-0.20788910958695136
0,1980-04-21,-0.20229650361793353
0,1980-04-22,-0.20730740101126993
0,1980-04-23,-0.22731581818597887
0,1980-04-24,-0.24489551643992813
0,1980-04-25,-0.24877151538079614
0,1980-04-26,-0.25374184696178087
0,1980-04-27,-0.27254685588275507
0,1980-04-28,-0.31753834169233014
0,1980-04-29,-0.3578398775197055
0,1980-04-30,-0.3686755517626931
0,1980-05-01,-0.37302653020218185
0,1980-05-02,-0.3942903094296925
0,1980-05-03,-0.4539055558051317
0,1980-05-04,-0.53696218836655
0,1980-05-05,-0.6077911162658227
0,1980-05-06,-0.6588739380586424
0,1980-05-07,-0.6808727333301421
0,1980-05-08,-0.664805454072202
0,1980-05-09,-0.6187378646465126
0,1980-05-10,-0.559024724174096
0,1980-05-11,-0.48832288996344314
0,1980-05-12,-0.4102100351023309
0,1980-05-13,-0.3276937487868391
0,1980-05-14,-0.2797188020778757
0,1980-05-15,-0.28558845469478406
0,1980-05-16,-0.3198695366659445
0,1980-05-17,-0.3587845936403447
0,1980-05-18,-0.37656566804063124
0,1980-05-19,-0.3962504889820124
0,1980-05-20,-0.4343693557548199
0,1980-05-21,-0.4601815811590022
0,1980-05-22,-0.44331763980339867
0,1980-05-23,-0.35347925024403054
0,1980-05-24,-0.2279727208781087
0,1980-05-25,-0.11964603478137557
0,1980-05-26,-0.02252858232598945
0,1980-05-27,0.07011191412381002
0,1980-05-28,0.16325473105651
0,1980-05-29,0.20457030050967817
0,1980-05-30,0.16911671984779117
0,1980-05-31,0.10024200360165451
0,1980-06-01,0.04161123759255624
0,1980-06-02,0.03895394044894216
0,1980-06-03,0.07059547779794417
0,1980-06-04,0.09837695840209265
0,1980-06-05,0.14095520038782916
0,1980-06-06,0.21642768568681423
0,1980-06-07,0.3439273647396184
0,1980-06-08,0.43676282479497314
0,1980-06-09,0.44483018602971586
0,1980-06-10,0.43838924102473836
0,1980-06-11,0.4881052743478002
0,1980-06-12,0.6666736112333337
0,1980-06-13,0.9025581543548795
0,1980-06-14,1.0816355357899912
0,1980-06-15,1.212428769283654
0,1980-06-16,1.3034782053070129
0,1980-06-17,1.365774794514252
0,1980-06-18,1.3389977754554936
0,1980-06-19,1.2045857205755932
0,1980-06-20,1.0278078136626274
0,1980-06-21,0.8730623258237312
0,1980-06-22,0.8066034757159981
0,1980-06-23,0.8757866021220004
0,1980-06-24,1.0346216059038142
0,1980-06-25,1.2070096658435217
0,1980-06-26,1.3155762304422312
0,1980-06-27,1.2825087883021375
0,1980-06-28,1.0987305114755754
0,1980-06-29,0.8462107504546942
0,1980-06-30,0.5801111986725241
0,1980-07-01,0.3544424152009367
0,1980-07-02,0.22274577604575485
0,1980-07-03,0.248553927717761
0,1980-07-04,0.41248259204632554
0,1980-07-05,0.643690927786326
0,1980-07-06,0.8679484808590214
0,1980-07-07,1.010759908967613
0,1980-07-08,1.0241261558917325
0,1980-07-09,0.9423209062045657
0,1980-07-10,0.8090997696694531
0,1980-07-11,0.6692812984346774
0,1980-07-12,0.5659061778499147
0,1980-07-13,0.541226249191797
0,1980-07-14,0.5849951067670889
0,1980-07-15,0.6646298661360956
0,1980-07-16,0.7484538350000068
0,1980-07-17,0.803993302746247
0,1980-07-18,0.8140282867071665
0,1980-07-19,0.7964691988615009
0,1980-07-20,0.7692690874328156
0,1980-07-21,0.7508017872906123
0,1980-07-22,0.7573628476737951
0,1980-07-23,0.8073927644486201
0,1980-07-24,0.8853943599597184
0,1980-07-25,0.9551810482592744
0,1980-07-26,0.9805054668390488
0,1980-07-27,0.9273792070408898
0,1980-07-28,0.8236496454341453
0,1980-07-29,0.7182655203663835
0,1980-07-30,0.6038232258038712
0,1980-07-31,0.47443208528692027
0,1980-08-01,0.3222904122996734
0,1980-08-02,0.19222820597094534
0,1980-08-03,0.1301166357890844
0,1980-08-04,0.1260197411384679
0,1980-08-05,0.16955770200979503
0,1980-08-06,0.25007623986215116
0,1980-08-07,0.3561346143497789
0,1980-08-08,0.47316808992175846
0,1980-08-09,0.5810039204026949
0,1980-08-10,0.6609642034129682
0,1980-08-11,0.6922012981649603
0,1980-08-12,0.6671202855892672
0,1980-08-13,0.6007366102723483
0,1980-08-14,0.5058218689869092
0,1980-08-15,0.3956082404314608
0,1980-08-16,0.2828205558130781
0,1980-08-17,0.2055133593607165
0,1980-08-18,0.18333834785643985
0,1980-08-19,0.19959869652446466
0,1980-08-20,0.23888384262772422
0,1980-08-21,0.28579941334795617
0,1980-08-22,0.3430977145371568
0,1980-08-23,0.4109267587532959
0,1980-08-24,0.4689133233215694
0,1980-08-25,0.49622018665928924
0,1980-08-26,0.47553108092338886
0,1980-08-27,0.3727387759102818
0,1980-08-28,0.212787820410476
0,1980-08-29,0.06247332729239369
0,1980-08-30,-0.009749808448950037
0,1980-08-31,0.06592501696011192
0,1980-09-01,0.26457937775579904
0,1980-09-02,0.49881664333819803
0,1980-09-03,0.7405524792285276
0,1980-09-04,0.9613579818525623
0,1980-09-05,1.1314605692546862
0,1980-09-06,1.215699188456693
0,1980-09-07,1.1975794551567254
0,1980-09-08,1.0813033648877493
0,1980-09-09,0.8727925788119982
0,1980-09-10,0.5768751206438955
0,1980-09-11,0.26397845819530624
0,1980-09-12,0.010801808231324267
0,1980-09-13,-0.16634828856349523
0,1980-09-14,-0.2518880059958596
0,1980-09-15,-0.2330691924790548
0,1980-09-16,-0.08950331861685369
0,1980-09-17,0.15031872782417843
0,1980-09-18,0.4306831090787358
0,1980-09-19,0.6958761554859433
0,1980-09-20,0.8889385852166293
0,1980-09-21,0.9412517867026847
0,1980-09-22,0.8567654902075935
0,1980-09-23,0.6916408758417747
0,1980-09-24,0.5007789841677898
0,1980-09-25,0.33690754966112485
0,1980-09-26,0.2926707718086906
0,1980-09-27,0.3628961470471957
0,1980-09-28,0.46168722423626035
0,1980-09-29,0.5033371147304834
0,1980-09-30,0.401188101620488
0,1980-10-01,0.2182634937311579
0,1980-10-02,0.06191602518215395
0,1980-10-03,-0.0852552723452966
0,1980-10-04,-0.24132151862940124
0,1980-10-05,-0.42400467952186
0,1980-10-06,-0.5738806297322787
0,1980-10-07,-0.6291897622973953
0,1980-10-08,-0.6029892251644844
0,1980-10-09,-0.508267304575854
0,1980-10-10,-0.3553164816027788
0,1980-10-11,-0.17975049075945745
0,1980-10-12,-0.017711496855713035
0,1980-10-13,0.1212870931469366
0,1980-10-14,0.22710974735629846
0,1980-10-15,0.2928841774205404
0,1980-10-16,0.27916185559818835
0,1980-10-17,0.17878329843027324
0,1980-10-18,0.034368283708459374
0,1980-10-19,-0.11087443341644952
0,1980-10-20,-0.21287816927440706
0,1980-10-21,-0.23378955923998793
0,1980-10-22,-0.18983316902521544
0,1980-10-23,-0.118174459822654
0,1980-10-24,-0.05585599168581446
0,1980-10-25,-0.03869839741688939
0,1980-10-26,-0.06887101830914683
0,1980-10-27,-0.12048077350469036
0,1980-10-28,-0.1878960561827103
0,1980-10-29,-0.26501087548074126
0,1980-10-30,-0.34589306737782516
0,1980-10-31,-0.3708142007170019
0,1980-11-01,-0.3258715987915604
0,1980-11-02,-0.2723572250124417
0,1980-11-03,-0.27341264001757165
0,1980-11-04,-0.3914465922973522
0,1980-11-05,-0.5898706303732891
0,1980-11-06,-0.7799183984980927
0,1980-11-07,-0.945506760089068
0,1980-11-08,-1.0692759121340685
0,1980-11-09,-1.1364156465165451
0,1980-11-10,-1.1349534330819795
0,1980-11-11,-1.0667042247231109
0,1980-11-12,-0.93564650845115
0,1980-11-13,-0.7451938346698613
0,1980-11-14,-0.49873949460721473
0,1980-11-15,-0.2777885716034174
0,1980-11-16,-0.14501319385820577
0,1980-11-17,-0.07408921083573572
0,1980-11-18,-0.038605077283369725
0,1980-11-19,-0.012652799952828992
0,1980-11-20,-0.02065916087475431
0,1980-11-21,-0.08794486653846216
0,1980-11-22,-0.1853129279295708
0,1980-11-23,-0.28468249008165164
0,1980-11-24,-0.35734505124878807
0,1980-11-25,-0.3507152844803953
0,1980-11-26,-0.2727286361597631
0,1980-11-27,-0.1824168742518752
0,1980-11-28,-0.1380393401014933
0,1980-11-29,-0.199398806385875
0,1980-11-30,-0.33070548882677153
0,1980-12-01,-0.45993734885822946
0,1980-12-02,-0.5907001845638469
0,1980-12-03,-0.7273707729590858
0,1980-12-04,-0.8748338364643096
0,1980-12-05,-0.9683865117854169
0,1980-12-06,-0.9670420890309784
0,1980-12-07,-0.9093375085494134
0,1980-12-08,-0.8343378846502489
0,1980-12-09,-0.7799920523356735
0,1980-12-10,-0.7502421261303197
0,1980-12-11,-0.7271144584615022
0,1980-12-12,-0.7140893423321713
0,1980-12-13,-0.7130109768029576
0,1980-12-14,-0.72658015422313
0,1980-12-15,-0.7496428218192766
0,1980-12-16,-0.773605738853635
0,1980-12-17,-0.7978504582681155
0,1980-12-18,-0.8214286823896986
0,1980-12-19,-0.8427389760837096
0,1980-12-20,-0.8556336740124518
0,1980-12-21,-0.856528061566001
0,1980-12-22,-0.8466742394719244
0,1980-12-23,-0.8251519527899448
0,1980-12-24,-0.7910499826773018
0,1980-12-25,-0.772259175601163
0,1980-12-26,-0.7781127689288013
0,1980-12-27,-0.782514875891312
0,1980-12-28,-0.7585064091968994
0,1980-12-29,-0.6783068987001305
0,1980-12-30,-0.5481221393594253
0,1980-12-31,-0.4110338933680096
0,1981-01-01,-0.2818817368640006
0,1981-01-02,-0.25116349779844965
0,1981-01-03,-0.3072769450136358
0,1981-01-04,-0.4560422283546009
0,1981-01-05,-0.6249756726441221
0,1981-01-06,-0.8108996983178829
0,1981-01-07,-1.0145202678230925
0,1981-01-08,-1.2327900485866434
0,1981-01-09,-1.3721483764267592
0,1981-01-10,-1.3806575128112173
0,1981-01-11,-1.320387050081426
0,1981-01-12,-1.2542113973292024
0,1981-01-13,-1.244763452377694
0,1981-01-14,-1.286415594718805
0,1981-01-15,-1.328796902344384
0,1981-01-16,-1.364984334562643
0,1981-01-17,-1.3875120902236784
0,1981-01-18,-1.3905892064270542
0,1981-01-19,-1.39139427995689
0,1981-01-20,-1.3968842288406047
0,1981-01-21,-1.3816353311186376
0,1981-01-22,-1.3209395837622082
0,1981-01-23,-1.190064561234214
0,1981-01-24,-1.039584843197211
0,1981-01-25,-0.9263132186151812
0,1981-01-26,-0.8362838593642875
0,1981-01-27,-0.7543150395643394
0,1981-01-28,-0.6671173827236754
